second,Volt
4.589000000000e-001, 4.98809e+000
4.610000000000e-001, 4.98809e+000
4.631000000000e-001, 4.98809e+000
4.652000000000e-001, 4.98809e+000
4.673000000000e-001, 4.98809e+000
4.694000000000e-001, 4.98809e+000
4.715000000000e-001, 4.98809e+000
4.736000000000e-001, 4.98809e+000
4.757000000000e-001, 4.98809e+000
4.778000000000e-001, 4.98809e+000
4.799000000000e-001, 4.98809e+000
4.820000000000e-001, 4.98809e+000
4.841000000000e-001, 4.98809e+000
4.862000000000e-001, 4.98809e+000
4.883000000000e-001, 4.98809e+000
4.904000000000e-001, 4.98809e+000
4.925000000000e-001, 5.39010e+000
4.946000000000e-001, 5.39010e+000
4.967000000000e-001, 5.79211e+000
4.988000000000e-001, 5.79211e+000
5.009000000000e-001, 6.19412e+000
5.030000000000e-001, 6.19412e+000
5.051000000000e-001, 6.19412e+000
5.072000000000e-001, 6.19412e+000
5.093000000000e-001, 6.59613e+000
5.114000000000e-001, 6.59613e+000
5.135000000000e-001, 6.99814e+000
5.156000000000e-001, 6.99814e+000
5.177000000000e-001, 6.99814e+000
5.198000000000e-001, 7.40015e+000
5.219000000000e-001, 7.80216e+000
5.240000000000e-001, 7.80216e+000
5.261000000000e-001, 7.80216e+000
5.282000000000e-001, 8.20417e+000
5.303000000000e-001, 8.20417e+000
5.324000000000e-001, 8.60618e+000
5.345000000000e-001, 8.60618e+000
5.366000000000e-001, 9.00819e+000
5.387000000000e-001, 9.41020e+000
5.408000000000e-001, 9.00819e+000
5.429000000000e-001, 9.41020e+000
5.450000000000e-001, 9.81221e+000
5.471000000000e-001, 9.41020e+000
5.492000000000e-001, 9.81221e+000
5.513000000000e-001, 9.81221e+000
5.534000000000e-001, 1.02142e+001
5.555000000000e-001, 1.02142e+001
5.576000000000e-001, 1.06162e+001
5.597000000000e-001, 1.06162e+001
5.618000000000e-001, 1.06162e+001
5.639000000000e-001, 1.10182e+001
5.660000000000e-001, 1.10182e+001
5.681000000000e-001, 1.14203e+001
5.702000000000e-001, 1.10182e+001
5.723000000000e-001, 1.14203e+001
5.744000000000e-001, 1.14203e+001
5.765000000000e-001, 1.18223e+001
5.786000000000e-001, 1.18223e+001
5.807000000000e-001, 1.18223e+001
5.828000000000e-001, 1.22243e+001
5.849000000000e-001, 1.22243e+001
5.870000000000e-001, 1.22243e+001
5.891000000000e-001, 1.26263e+001
5.912000000000e-001, 1.26263e+001
5.933000000000e-001, 1.26263e+001
5.954000000000e-001, 1.26263e+001
5.975000000000e-001, 1.26263e+001
5.996000000000e-001, 1.30283e+001
6.017000000000e-001, 1.30283e+001
6.038000000000e-001, 1.30283e+001
6.059000000000e-001, 1.34303e+001
6.080000000000e-001, 1.30283e+001
6.101000000000e-001, 1.34303e+001
6.122000000000e-001, 1.34303e+001
6.143000000000e-001, 1.34303e+001
6.164000000000e-001, 1.34303e+001
6.185000000000e-001, 1.34303e+001
6.206000000000e-001, 1.38323e+001
6.227000000000e-001, 1.38323e+001
6.248000000000e-001, 1.38323e+001
6.269000000000e-001, 1.38323e+001
6.290000000000e-001, 1.38323e+001
6.311000000000e-001, 1.38323e+001
6.332000000000e-001, 1.42343e+001
6.353000000000e-001, 1.38323e+001
6.374000000000e-001, 1.38323e+001
6.395000000000e-001, 1.42343e+001
6.416000000000e-001, 1.38323e+001
6.437000000000e-001, 1.42343e+001
6.458000000000e-001, 1.38323e+001
6.479000000000e-001, 1.42343e+001
6.500000000000e-001, 1.42343e+001
6.521000000000e-001, 1.42343e+001
6.542000000000e-001, 1.42343e+001
6.563000000000e-001, 1.42343e+001
6.584000000000e-001, 1.42343e+001
6.605000000000e-001, 1.42343e+001
6.626000000000e-001, 1.38323e+001
6.647000000000e-001, 1.42343e+001
6.668000000000e-001, 1.42343e+001
6.689000000000e-001, 1.42343e+001
6.710000000000e-001, 1.42343e+001
6.731000000000e-001, 1.42343e+001
6.752000000000e-001, 1.42343e+001
6.773000000000e-001, 1.42343e+001
6.794000000000e-001, 1.42343e+001
6.815000000000e-001, 1.42343e+001
6.836000000000e-001, 1.42343e+001
6.857000000000e-001, 1.42343e+001
6.878000000000e-001, 1.42343e+001
6.899000000000e-001, 1.42343e+001
6.920000000000e-001, 1.42343e+001
6.941000000000e-001, 1.38323e+001
6.962000000000e-001, 1.38323e+001
6.983000000000e-001, 1.38323e+001
7.004000000000e-001, 1.42343e+001
7.025000000000e-001, 1.42343e+001
7.046000000000e-001, 1.38323e+001
7.067000000000e-001, 1.38323e+001
7.088000000000e-001, 1.38323e+001
7.109000000000e-001, 1.38323e+001
7.130000000000e-001, 1.34303e+001
7.151000000000e-001, 1.38323e+001
7.172000000000e-001, 1.34303e+001
7.193000000000e-001, 1.34303e+001
7.214000000000e-001, 1.38323e+001
7.235000000000e-001, 1.38323e+001
7.256000000000e-001, 1.34303e+001
7.277000000000e-001, 1.34303e+001
7.298000000000e-001, 1.34303e+001
7.319000000000e-001, 1.34303e+001
7.340000000000e-001, 1.34303e+001
7.361000000000e-001, 1.34303e+001
7.382000000000e-001, 1.34303e+001
7.403000000000e-001, 1.34303e+001
7.424000000000e-001, 1.34303e+001
7.445000000000e-001, 1.30283e+001
7.466000000000e-001, 1.34303e+001
7.487000000000e-001, 1.30283e+001
7.508000000000e-001, 1.30283e+001
7.529000000000e-001, 1.30283e+001
7.550000000000e-001, 1.30283e+001
7.571000000000e-001, 1.30283e+001
7.592000000000e-001, 1.30283e+001
7.613000000000e-001, 1.26263e+001
7.634000000000e-001, 1.26263e+001
7.655000000000e-001, 1.26263e+001
7.676000000000e-001, 1.26263e+001
7.697000000000e-001, 1.30283e+001
7.718000000000e-001, 1.26263e+001
7.739000000000e-001, 1.26263e+001
7.760000000000e-001, 1.26263e+001
7.781000000000e-001, 1.26263e+001
7.802000000000e-001, 1.26263e+001
7.823000000000e-001, 1.26263e+001
7.844000000000e-001, 1.26263e+001
7.865000000000e-001, 1.22243e+001
7.886000000000e-001, 1.22243e+001
7.907000000000e-001, 1.22243e+001
7.928000000000e-001, 1.22243e+001
7.949000000000e-001, 1.22243e+001
7.970000000000e-001, 1.22243e+001
7.991000000000e-001, 1.22243e+001
8.012000000000e-001, 1.22243e+001
8.033000000000e-001, 1.22243e+001
8.054000000000e-001, 1.22243e+001
8.075000000000e-001, 1.22243e+001
8.096000000000e-001, 1.22243e+001
8.117000000000e-001, 1.22243e+001
8.138000000000e-001, 1.18223e+001
8.159000000000e-001, 1.18223e+001
8.180000000000e-001, 1.18223e+001
8.201000000000e-001, 1.18223e+001
8.222000000000e-001, 1.18223e+001
8.243000000000e-001, 1.18223e+001
8.264000000000e-001, 1.18223e+001
8.285000000000e-001, 1.18223e+001
8.306000000000e-001, 1.18223e+001
8.327000000000e-001, 1.18223e+001
8.348000000000e-001, 1.18223e+001
8.369000000000e-001, 1.14203e+001
8.390000000000e-001, 1.18223e+001
8.411000000000e-001, 1.18223e+001
8.432000000000e-001, 1.14203e+001
8.453000000000e-001, 1.14203e+001
8.474000000000e-001, 1.14203e+001
8.495000000000e-001, 1.14203e+001
8.516000000000e-001, 1.14203e+001
8.537000000000e-001, 1.14203e+001
8.558000000000e-001, 1.14203e+001
8.579000000000e-001, 1.14203e+001
8.600000000000e-001, 1.14203e+001
8.621000000000e-001, 1.10182e+001
8.642000000000e-001, 1.10182e+001
8.663000000000e-001, 1.10182e+001
8.684000000000e-001, 1.10182e+001
8.705000000000e-001, 1.10182e+001
8.726000000000e-001, 1.10182e+001
8.747000000000e-001, 1.10182e+001
8.768000000000e-001, 1.10182e+001
8.789000000000e-001, 1.10182e+001
8.810000000000e-001, 1.10182e+001
8.831000000000e-001, 1.10182e+001
8.852000000000e-001, 1.10182e+001
8.873000000000e-001, 1.06162e+001
8.894000000000e-001, 1.06162e+001
8.915000000000e-001, 1.10182e+001
8.936000000000e-001, 1.06162e+001
8.957000000000e-001, 1.06162e+001
8.978000000000e-001, 1.06162e+001
8.999000000000e-001, 1.06162e+001
9.020000000000e-001, 1.06162e+001
9.041000000000e-001, 1.06162e+001
9.062000000000e-001, 1.06162e+001
9.083000000000e-001, 1.06162e+001
9.104000000000e-001, 1.06162e+001
9.125000000000e-001, 1.06162e+001
9.146000000000e-001, 1.06162e+001
9.167000000000e-001, 1.02142e+001
9.188000000000e-001, 1.06162e+001
9.209000000000e-001, 1.02142e+001
9.230000000000e-001, 1.02142e+001
9.251000000000e-001, 1.02142e+001
9.272000000000e-001, 1.02142e+001
9.293000000000e-001, 1.02142e+001
9.314000000000e-001, 1.02142e+001
9.335000000000e-001, 1.02142e+001
9.356000000000e-001, 1.02142e+001
9.377000000000e-001, 1.02142e+001
9.398000000000e-001, 1.02142e+001
9.419000000000e-001, 1.02142e+001
9.440000000000e-001, 1.02142e+001
9.461000000000e-001, 1.02142e+001
9.482000000000e-001, 1.02142e+001
9.503000000000e-001, 9.81221e+000
9.524000000000e-001, 9.81221e+000
9.545000000000e-001, 9.81221e+000
9.566000000000e-001, 9.81221e+000
9.587000000000e-001, 9.81221e+000
9.608000000000e-001, 9.81221e+000
9.629000000000e-001, 9.81221e+000
9.650000000000e-001, 9.81221e+000
9.671000000000e-001, 9.81221e+000
9.692000000000e-001, 9.41020e+000
9.713000000000e-001, 9.81221e+000
9.734000000000e-001, 9.81221e+000
9.755000000000e-001, 9.41020e+000
9.776000000000e-001, 9.81221e+000
9.797000000000e-001, 9.81221e+000
9.818000000000e-001, 9.81221e+000
9.839000000000e-001, 9.41020e+000
9.860000000000e-001, 9.41020e+000
9.881000000000e-001, 9.41020e+000
9.902000000000e-001, 9.41020e+000
9.923000000000e-001, 9.41020e+000
9.944000000000e-001, 9.41020e+000
9.965000000000e-001, 9.41020e+000
9.986000000000e-001, 9.41020e+000
1.000700000000e+000, 9.41020e+000
1.002800000000e+000, 9.41020e+000
1.004900000000e+000, 9.41020e+000
1.007000000000e+000, 9.00819e+000
1.009100000000e+000, 9.41020e+000
1.011200000000e+000, 9.00819e+000
1.013300000000e+000, 9.00819e+000
1.015400000000e+000, 9.00819e+000
1.017500000000e+000, 9.41020e+000
1.019600000000e+000, 9.00819e+000
1.021700000000e+000, 9.00819e+000
1.023800000000e+000, 9.00819e+000
1.025900000000e+000, 9.00819e+000
1.028000000000e+000, 9.00819e+000
1.030100000000e+000, 9.00819e+000
1.032200000000e+000, 9.00819e+000
1.034300000000e+000, 9.00819e+000
1.036400000000e+000, 9.00819e+000
1.038500000000e+000, 8.60618e+000
1.040600000000e+000, 8.60618e+000
1.042700000000e+000, 9.00819e+000
1.044800000000e+000, 9.00819e+000
1.046900000000e+000, 8.60618e+000
1.049000000000e+000, 9.00819e+000
1.051100000000e+000, 9.00819e+000
1.053200000000e+000, 8.60618e+000
1.055300000000e+000, 9.00819e+000
1.057400000000e+000, 8.60618e+000
1.059500000000e+000, 8.60618e+000
1.061600000000e+000, 8.60618e+000
1.063700000000e+000, 8.60618e+000
1.065800000000e+000, 8.60618e+000
1.067900000000e+000, 8.60618e+000
1.070000000000e+000, 8.60618e+000
1.072100000000e+000, 8.20417e+000
1.074200000000e+000, 8.20417e+000
1.076300000000e+000, 8.20417e+000
1.078400000000e+000, 8.60618e+000
1.080500000000e+000, 8.60618e+000
1.082600000000e+000, 8.20417e+000
1.084700000000e+000, 8.20417e+000
1.086800000000e+000, 8.20417e+000
1.088900000000e+000, 8.20417e+000
1.091000000000e+000, 8.20417e+000
1.093100000000e+000, 8.20417e+000
1.095200000000e+000, 8.20417e+000
1.097300000000e+000, 8.20417e+000
1.099400000000e+000, 8.20417e+000
1.101500000000e+000, 8.20417e+000
1.103600000000e+000, 7.80216e+000
1.105700000000e+000, 8.20417e+000
1.107800000000e+000, 8.20417e+000
1.109900000000e+000, 8.20417e+000
1.112000000000e+000, 8.20417e+000
1.114100000000e+000, 7.80216e+000
1.116200000000e+000, 7.80216e+000
1.118300000000e+000, 7.80216e+000
1.120400000000e+000, 7.80216e+000
1.122500000000e+000, 7.80216e+000
1.124600000000e+000, 7.80216e+000
1.126700000000e+000, 7.80216e+000
1.128800000000e+000, 7.80216e+000
1.130900000000e+000, 7.80216e+000
1.133000000000e+000, 7.80216e+000
1.135100000000e+000, 7.80216e+000
1.137200000000e+000, 7.80216e+000
1.139300000000e+000, 7.80216e+000
1.141400000000e+000, 7.80216e+000
1.143500000000e+000, 7.40015e+000
1.145600000000e+000, 7.80216e+000
1.147700000000e+000, 7.80216e+000
1.149800000000e+000, 7.80216e+000
1.151900000000e+000, 7.80216e+000
1.154000000000e+000, 7.40015e+000
1.156100000000e+000, 7.40015e+000
1.158200000000e+000, 7.80216e+000
1.160300000000e+000, 7.40015e+000
1.162400000000e+000, 7.40015e+000
1.164500000000e+000, 7.40015e+000
1.166600000000e+000, 7.40015e+000
1.168700000000e+000, 7.40015e+000
1.170800000000e+000, 7.40015e+000
1.172900000000e+000, 7.40015e+000
1.175000000000e+000, 7.40015e+000
1.177100000000e+000, 7.40015e+000
1.179200000000e+000, 7.40015e+000
1.181300000000e+000, 7.40015e+000
1.183400000000e+000, 7.40015e+000
1.185500000000e+000, 7.40015e+000
1.187600000000e+000, 6.99814e+000
1.189700000000e+000, 7.40015e+000
1.191800000000e+000, 7.40015e+000
1.193900000000e+000, 6.99814e+000
1.196000000000e+000, 7.40015e+000
1.198100000000e+000, 6.99814e+000
1.200200000000e+000, 7.40015e+000
1.202300000000e+000, 6.99814e+000
1.204400000000e+000, 6.99814e+000
1.206500000000e+000, 6.99814e+000
1.208600000000e+000, 6.99814e+000
1.210700000000e+000, 7.40015e+000
1.212800000000e+000, 7.40015e+000
1.214900000000e+000, 6.99814e+000
1.217000000000e+000, 6.99814e+000
1.219100000000e+000, 6.99814e+000
1.221200000000e+000, 6.99814e+000
1.223300000000e+000, 6.99814e+000
1.225400000000e+000, 6.99814e+000
1.227500000000e+000, 6.99814e+000
1.229600000000e+000, 6.99814e+000
1.231700000000e+000, 6.99814e+000
1.233800000000e+000, 6.99814e+000
1.235900000000e+000, 6.99814e+000
1.238000000000e+000, 6.99814e+000
1.240100000000e+000, 6.99814e+000
1.242200000000e+000, 6.59613e+000
1.244300000000e+000, 6.59613e+000
1.246400000000e+000, 6.59613e+000
1.248500000000e+000, 6.99814e+000
1.250600000000e+000, 6.59613e+000
1.252700000000e+000, 6.59613e+000
1.254800000000e+000, 6.59613e+000
1.256900000000e+000, 6.59613e+000
1.259000000000e+000, 6.59613e+000
1.261100000000e+000, 6.59613e+000
1.263200000000e+000, 6.59613e+000
1.265300000000e+000, 6.59613e+000
1.267400000000e+000, 6.59613e+000
1.269500000000e+000, 6.59613e+000
1.271600000000e+000, 6.59613e+000
1.273700000000e+000, 6.59613e+000
1.275800000000e+000, 6.59613e+000
1.277900000000e+000, 6.19412e+000
1.280000000000e+000, 6.59613e+000
1.282100000000e+000, 6.19412e+000
1.284200000000e+000, 6.19412e+000
1.286300000000e+000, 6.59613e+000
1.288400000000e+000, 6.59613e+000
1.290500000000e+000, 6.59613e+000
1.292600000000e+000, 6.19412e+000
1.294700000000e+000, 6.19412e+000
1.296800000000e+000, 6.19412e+000
1.298900000000e+000, 6.19412e+000
1.301000000000e+000, 6.19412e+000
1.303100000000e+000, 6.19412e+000
1.305200000000e+000, 6.19412e+000
1.307300000000e+000, 6.19412e+000
1.309400000000e+000, 6.19412e+000
1.311500000000e+000, 6.19412e+000
1.313600000000e+000, 6.19412e+000
1.315700000000e+000, 6.19412e+000
1.317800000000e+000, 6.19412e+000
1.319900000000e+000, 6.19412e+000
1.322000000000e+000, 6.19412e+000
1.324100000000e+000, 6.19412e+000
1.326200000000e+000, 6.19412e+000
1.328300000000e+000, 6.19412e+000
1.330400000000e+000, 6.19412e+000
1.332500000000e+000, 5.79211e+000
1.334600000000e+000, 5.79211e+000
1.336700000000e+000, 6.19412e+000
1.338800000000e+000, 5.79211e+000
1.340900000000e+000, 5.79211e+000
1.343000000000e+000, 5.79211e+000
1.345100000000e+000, 5.79211e+000
1.347200000000e+000, 5.79211e+000
1.349300000000e+000, 5.79211e+000
1.351400000000e+000, 5.79211e+000
1.353500000000e+000, 5.79211e+000
1.355600000000e+000, 5.79211e+000
1.357700000000e+000, 5.79211e+000
1.359800000000e+000, 5.79211e+000
1.361900000000e+000, 5.79211e+000
1.364000000000e+000, 5.79211e+000
1.366100000000e+000, 5.79211e+000
1.368200000000e+000, 5.79211e+000
1.370300000000e+000, 5.79211e+000
1.372400000000e+000, 5.79211e+000
1.374500000000e+000, 5.39010e+000
1.376600000000e+000, 5.79211e+000
1.378700000000e+000, 5.79211e+000
1.380800000000e+000, 5.79211e+000
1.382900000000e+000, 5.39010e+000
1.385000000000e+000, 5.39010e+000
1.387100000000e+000, 5.39010e+000
1.389200000000e+000, 5.39010e+000
1.391300000000e+000, 5.39010e+000
1.393400000000e+000, 5.39010e+000
1.395500000000e+000, 5.39010e+000
1.397600000000e+000, 5.39010e+000
1.399700000000e+000, 5.39010e+000
1.401800000000e+000, 5.39010e+000
1.403900000000e+000, 5.39010e+000
1.406000000000e+000, 5.39010e+000
1.408100000000e+000, 5.39010e+000
1.410200000000e+000, 5.39010e+000
1.412300000000e+000, 5.39010e+000
1.414400000000e+000, 5.39010e+000
1.416500000000e+000, 5.39010e+000
1.418600000000e+000, 4.98809e+000
1.420700000000e+000, 5.39010e+000
1.422800000000e+000, 5.39010e+000
1.424900000000e+000, 5.39010e+000
1.427000000000e+000, 5.39010e+000
1.429100000000e+000, 5.39010e+000
1.431200000000e+000, 5.39010e+000
1.433300000000e+000, 5.39010e+000
1.435400000000e+000, 5.39010e+000
1.437500000000e+000, 5.39010e+000
1.439600000000e+000, 4.98809e+000
1.441700000000e+000, 4.98809e+000
1.443800000000e+000, 4.98809e+000
1.445900000000e+000, 4.98809e+000
1.448000000000e+000, 4.98809e+000
1.450100000000e+000, 4.98809e+000
1.452200000000e+000, 5.39010e+000
1.454300000000e+000, 4.98809e+000
1.456400000000e+000, 4.98809e+000
1.458500000000e+000, 4.98809e+000
1.460600000000e+000, 4.98809e+000
1.462700000000e+000, 4.98809e+000
1.464800000000e+000, 4.98809e+000
1.466900000000e+000, 4.98809e+000
1.469000000000e+000, 4.98809e+000
1.471100000000e+000, 4.98809e+000
1.473200000000e+000, 4.98809e+000
1.475300000000e+000, 4.98809e+000
1.477400000000e+000, 4.98809e+000
1.479500000000e+000, 4.98809e+000
1.481600000000e+000, 4.98809e+000
1.483700000000e+000, 4.98809e+000
1.485800000000e+000, 4.98809e+000
1.487900000000e+000, 5.39010e+000
1.490000000000e+000, 4.98809e+000
1.492100000000e+000, 5.39010e+000
1.494200000000e+000, 5.39010e+000
1.496300000000e+000, 5.39010e+000
1.498400000000e+000, 5.79211e+000
1.500500000000e+000, 5.79211e+000
1.502600000000e+000, 5.79211e+000
1.504700000000e+000, 6.19412e+000
1.506800000000e+000, 6.19412e+000
1.508900000000e+000, 6.59613e+000
1.511000000000e+000, 6.99814e+000
1.513100000000e+000, 6.99814e+000
1.515200000000e+000, 6.99814e+000
1.517300000000e+000, 6.99814e+000
1.519400000000e+000, 7.40015e+000
1.521500000000e+000, 7.80216e+000
1.523600000000e+000, 7.80216e+000
1.525700000000e+000, 7.80216e+000
1.527800000000e+000, 8.20417e+000
1.529900000000e+000, 8.20417e+000
1.532000000000e+000, 8.60618e+000
1.534100000000e+000, 8.60618e+000
1.536200000000e+000, 9.00819e+000
1.538300000000e+000, 9.00819e+000
1.540400000000e+000, 9.00819e+000
1.542500000000e+000, 9.41020e+000
1.544600000000e+000, 9.41020e+000
1.546700000000e+000, 9.81221e+000
1.548800000000e+000, 9.81221e+000
1.550900000000e+000, 9.81221e+000
1.553000000000e+000, 1.02142e+001
1.555100000000e+000, 1.06162e+001
1.557200000000e+000, 1.02142e+001
1.559300000000e+000, 1.06162e+001
1.561400000000e+000, 1.06162e+001
1.563500000000e+000, 1.10182e+001
1.565600000000e+000, 1.10182e+001
1.567700000000e+000, 1.14203e+001
1.569800000000e+000, 1.14203e+001
1.571900000000e+000, 1.14203e+001
1.574000000000e+000, 1.14203e+001
1.576100000000e+000, 1.18223e+001
1.578200000000e+000, 1.18223e+001
1.580300000000e+000, 1.22243e+001
1.582400000000e+000, 1.18223e+001
1.584500000000e+000, 1.22243e+001
1.586600000000e+000, 1.22243e+001
1.588700000000e+000, 1.22243e+001
1.590800000000e+000, 1.26263e+001
1.592900000000e+000, 1.26263e+001
1.595000000000e+000, 1.26263e+001
1.597100000000e+000, 1.30283e+001
1.599200000000e+000, 1.30283e+001
1.601300000000e+000, 1.30283e+001
1.603400000000e+000, 1.30283e+001
1.605500000000e+000, 1.30283e+001
1.607600000000e+000, 1.30283e+001
1.609700000000e+000, 1.30283e+001
1.611800000000e+000, 1.34303e+001
1.613900000000e+000, 1.34303e+001
1.616000000000e+000, 1.34303e+001
1.618100000000e+000, 1.34303e+001
1.620200000000e+000, 1.34303e+001
1.622300000000e+000, 1.38323e+001
1.624400000000e+000, 1.38323e+001
1.626500000000e+000, 1.38323e+001
1.628600000000e+000, 1.38323e+001
1.630700000000e+000, 1.38323e+001
1.632800000000e+000, 1.38323e+001
1.634900000000e+000, 1.38323e+001
1.637000000000e+000, 1.38323e+001
1.639100000000e+000, 1.38323e+001
1.641200000000e+000, 1.42343e+001
1.643300000000e+000, 1.42343e+001
1.645400000000e+000, 1.38323e+001
1.647500000000e+000, 1.42343e+001
1.649600000000e+000, 1.42343e+001
